Comment,Type,Predicted_Type
2019424 0000 A6 forever,好评,na
那种打了很多字又删掉想说很多话又说不出想写点东西纪念这过去的十一年却难以言表的感觉从二十分钟前看完到现在都挥之不去不擅长煽情只想说完整地和电影里的所有人走过了这一程是我的荣幸我愿意再爱漫威三千遍,好评,na
十年一梦传奇终结,好评,na
本非粉从头哭到尾,好评,na
感动的点很多但是结尾有强行退场之嫌      希望26岁那年有一辆奥迪RS7,好评,na
终于不怕剧透了～,好评,na
"

热浴盆时光机笑死",好评,na
我羡慕一代人有自己的故事和回忆我的父母那一代的记忆有各种香港大片 古惑仔 英雄本色 监狱风云而我的年代 我有漫威宇宙 有行尸走肉 有无耻之徒也有老友记 生活大爆炸 有漫威度过的十年是我的青春 用三个小时来结束一个十年是很难过的 钢铁侠那么想要回归家庭 有了摩小根 可最终还是选择了江湖雷神的妈妈问他你一定在未来的很苦吧 他哭了 你看英雄也是会悲伤的漫威的情节和梗一直玩的很好 我爱这个漫威 一直,好评,na
看的下午两三点的场没啥人舒服～～～,好评,na
奇怪的情景去年和我一起看复联3首映的大学班长今天在我身旁看到最后忽然啜泣起来唔他确是走心式喜欢这个系列,好评,na
但就电影来说四星但是很显然这部电影完全不能按照这一步电影的标准来衡量这是一个时代的标志,好评,na
我觉得复联4最大的弱点还是在动作指导毕竟这个世界只有一个袁八爷,好评,na
难得之处是作为终章即使情节不免要赶着趟地往前跑也仍能有心拿出大部分时间好好写人物情感真的全然仅仅来自前面21部电影的回响或者说拙劣地贩卖情怀吗不觉得主要角色几乎全都像在演自己的独立英雄电影那样饱满真实当然缺点也有惊奇队长的非人类存在在情感上与整部电影几乎没有关联可有可无到了最后的战争场面次要角色又成了背景板美国队长怎么可以拿I can do this all day开玩笑呢,好评,na
回到未来梗是过不去了吗,好评,na
当一部长达十年的爆米花系列大片和情怀捆绑在一起时迸发的力量竟如此之强烈,好评,na
"今天休息下午想到就去看了里面很多话语都挺有感触挺不错的电影
寸金难买寸光阴你戏弄时间时间戏弄你类似吸血鬼日记想要改变什么就要付出什么
也许还是卫生院的工作好虽然钱少人生就是寂寞如雪生活就是比较平淡如水但是电影还是一个不错的消遣方式还可以找一些其他的感想这部电影拍得不错的但是二刷可能不是那么值得",好评,na
你球风水宝地你球宇宙中心你球兵家必争全宇宙都想要来你球插一腿但是必然都得被你球革命浪漫主义本土超级英雄揍得满地找牙系列的敲锣打鼓式收场闭幕式,好评,na
我这五颗星星不是给我自己打的是给那些喜欢漫威宇宙的人打的漫威见证了我多少五味陈杂的回忆呀,好评,na
一切因钢铁侠而起一切因他而终,好评,na
I love you three thousand times 我哭的好大声,好评,na
Thank youMarvel This is my ending of Avenger era,好评,na
后半部分好看到我旁边那个一直用高音量给他女朋友科普的傻逼男生都顾不得回他女朋友话了,好评,na
好莱坞工业水平让人叹为观止就算了剧本也这么严丝合缝,好评,na
全程心疼灭霸2333 直接被按了快进连取钻升级都还没经历过就跟一群已经战斗过一次的妇联们打真亏哈哈哈哈,好评,na
居然觉得有点无聊了有个场面是女英雄们集结打怪也算是政治正确了吧,好评,na
这辈子在影院看的第二部能带来如此惊喜到喜出望外的影片,好评,na
本尼托尼你是我们胜负的关键,好评,na
可能不能更好了钢铁侠开始Tony结束爱了爱过,好评,na
"我爱你三千遍
舍不得说再见",好评,na
一家人就是要齐齐整整,好评,na
好看到什么程度呢我和暗恋了快一年的小哥一起来看我觉得电影比小哥好看,好评,na
原本以为会看到龙珠甚至是圣斗士黄金魂之类的中二戏码结果收获太多太多惊喜漫威终究是那个十年没变独一无二的漫威第一次看片尾字幕看到流泪MCU个人排名前三钢铁侠1复联4复联1美队2并列,好评,na
超级烂但也不可能更好哭的头疼睡觉,好评,na
一个为了让所有人都出现一遍的3小时英雄人物大混剪感觉再压缩一个小时节奏会更合适点啊不然除了追了11年的漫威的情怀真的只想打3分,好评,na
伟大无与伦比得伟大PS为啥幻视不想办法让他露个脸呢,好评,na
电影末尾美国队长卸甲归田光荣退休将盾牌和制服给了猎鹰山姆坐我后面的哥们不解地嘟囔道怎么传给黑人呀我忍不住回他黑人都能当美国总统干一届美国队长还不是小菜一碟说完这话我也不由得暗自赞叹美国这种爆款大片真是打磨得滴水不漏不只是技术和特效还有故事和隐喻不过这种政治正确并不让人觉得不舒服可以说它是一种狡黠的正确或者说是善良的聪明,好评,na
某人把武器传接给别人时我有种资源被队友抢了的酸感果然说到底复联就是偶像团体,好评,na
你们的崛起只为陨落,好评,na
我不是漫威粉但复联四让我第一次感觉到活在这个时代是一件还不错的事情,好评,na
你在未来一定过得很苦吧,好评,na
不算是铁杆死忠感觉这部收尾还是挺圆满的每个角色都有用心刻画和交代大集结的场面真的好燃这么庞大的作品剪辑和调度成这样可以了,好评,na
爱你三千遍,好评,na
只不过是一个阶段的结束 怎么那么多人看起来都像是看mcu最后一部,好评,na
35 为了第一阶段超级英雄结尾而结尾的电影依旧是充满自我反思与另一时空和解的电影但寡姐就这样结尾是怎么都难以让人接受,好评,na
上了一堂物理课用这种方式来讲亲情真是没法不动人看超级英雄开会很过瘾当超级英雄脆弱的时候你会觉得他们跟你在一起共情这个东西玩的很好,好评,na
虽然七月的小蜘蛛才是第三阶段收官之作但这部也是这个长达11年的时代的终篇了四平八稳的好莱坞商业电影剧本的琢磨和技术的高度都妥第一个小时在衔接上一部的剧情寻找solution第二个小时在铺垫和实现solution第三个小时打群架文戏还是略冗长但那么多坑要填那么多线索要捋那么多人物要交待也没法再压缩节奏已经挺好的了武戏不说了漫威拿手长镜头有点滥用惊奇队长这个角色有如笑话队长拿锤子盾牌一起揍灭霸和全员登场支援这两个场景把我激动坏了可比肩神明的铁人多谢不相信寡姐真的去了虽然还有可能回来我也爱你三千遍老坑都填了但感觉美队还宝石那块可能反而新开了一个惊天巨坑感谢11年的造梦谈不上铁粉但也能体会这份饱满丰富的情怀队长终于补上了那支舞但是还有下一阶段我们先不说再见,好评,na
粉丝向的太粉丝向的,好评,na
再见十年,好评,na
完美官方玩儿梗最为致命感谢迪斯尼,好评,na
由欢呼和抽泣组成的漫威影迷狂欢,好评,na
"这是一部即将改变整个商业电影历史的绝对经典
其实~
我也超级喜欢芝士汉堡
其实这部电影之所以称之为审视大陆屌丝的分水岭其实道理很简单首先没文化的人看不懂其次看不懂的人根本就是固守大脑舒适区的废物最后他们被人骗了钱还要帮人家顶热度",好评,na
长处很长短处很短心情如同过山车不得不说灭霸真是漫威宇宙里非常高级的一个反派3里就被他的理念倾倒4里他新的说辞又让我折服他的格局比复仇者们真是大太多了201951,好评,na
就算回到过去也总有人依然要说再见,好评,na
听说我们可以翻墙去FBYoutubeTwitter上给老外剧透了好开心啊主要我喜欢帮助别人  看完了感谢漫威给我们一个完美的收官,好评,na
本银护粉的大泪点是魔拉格星听到BGM简直嗷一嗓子哭了出来然后全程在心疼火箭上部里失去所有这部里又亲眼目睹男神的崩塌太惨了不愧是谁敢比我惨天团成员然后星爵你是不是又胖了都快爆衫了以后米兰诺号上就是两个死肥仔了雷神致敬The Big Lebowski加分然后阿灭真的很淡泊他干了那么大件事却不过是卸甲归田开菜园喜欢阿灭,好评,na
2019年啊那年我24了不知道那时我有没有结婚2016     2021年已婚且和老公一起看的复联4,好评,na
哈哈哈我看到有豆友在几年前畅享自己今年的复联4上映会不会结婚会不会当妈的评论恍惚有种时空穿越感啊,好评,na
剧透预警剧透预警剧透预警史诗落幕钢铁侠安享晚年翘美队嬉笑肥宅银护锤温文儒雅小浩克套路交待黑寡妇优秀的大结局无愧这十年,好评,na
我花这么多钱看电影 竟然给我看击鼓传花,好评,na
再见了十一年的陪伴愿你有所宁静,好评,na
漫威我也爱你三千遍,好评,na
"Avengers Assemble 
一切又回到最初阵容又浩荡了不知道多少把一路打拼来时经典的画面和段子完美地融合在一起史诗级的场面昏天黑地的混战这就是最好的漫威

08年的时候你想不到I am ironman将是结束
漫威所有的女神组队出击的时候你有没有想念缺席的她
小辣椒和他并肩作战的时候悄悄担心分离时刻的到来
量子领域也无法阻止队长被爱人困在过去

说了这么多也许就还是舍不得钢铁侠吧",好评,na
高光时刻就应该有四星队长我是山姆你听得到吗我在你的左侧瞬间泪目,好评,na
卡魔拉没回来过去的卡魔拉究竟会不会在银护3出现还未知寡也没了10个女性英雄同时出现那一幕说实话稍有些刻意了但是很振奋人心,好评,na
本以为接受不了初代退幕的结果没想到剧情发展与结尾都出乎意外的自然天下无不散的筵席这或许是他们最好的结局不过还是免不了看完心里空落落的英雄集结的时候燃爆了泪目,好评,na
真是没想到最终章会拍这么好 不管是剧情走向还是人物命运都无可指摘 频频落泪 一个终章该有的样子和气质都有了 尽管几家欢喜几家愁 我是觉得一切都是完美的 玩时空穿梭也是玩得溜溜的 也可能是因为我最爱的美队和蚁人都没有崩坏也没有死掉吧 没觉得有什么OOC的 漫威在我看来最伟大的地方就在于每个个体的差异让不同的人能找到归属和共鸣 其实客观去想每个人物就会觉得每个人都解释的通 毕竟是有核心价值观的而这个核心价值观往往和一些粉丝心愿相悖 多高的期待和多深的情怀最终都值得了,好评,na
