Comment,Type,Predicted_Type
一部therapy movie在太多剧情线的限制下结尾还是比inside out突兀和空洞但我很喜欢哨兵这个角色与void的联系像是低配版eva的人类补完计划同时将各自有创伤的正反派组合在一起也能看出编剧是好好在打磨剧情的片尾的各种媒体封面很有意思还有恶搞David Brooks的评论还是颇有巧思,好评,na
潦草皮尤太有魅力了后知后觉我该死啊生活中伤我我去电影院疗伤了罕见一部极其戳我的漫威0人能抵御这种大厦将倾山雨欲来的末日氛围我妈那男的能让人产生幻觉我那是回忆跟你们这种没有创伤的人话不投机半句多务必留到片尾结束有彩蛋,好评,na
前后挺割裂的前面我还以为是个喜剧结果最后三分之一整了个大活挺触动我的,好评,na
作为一部预告甚至有碰瓷恶搞A24的存在以及相当于漫威版自杀小队的全员反英雄定位整体观感确实算四五阶段中比较独特的而在剧情方面虽说从宣发时期就已经猜到结尾会是靠嘴遁取胜哨兵但没想到让叶莲娜这种本身也有心理创伤的角色去对鲍勃进行互相治愈救赎的效果其实意外地不错很好地以超英视角去探讨了类似孤独抑郁童年创伤等人性阴暗面属于文戏虽多但质量并不算差称其为漫威中最具文艺气息的也不为过而在动作戏方面由于第三幕是反高潮的内心世界整体大场面环节确实不算多但胜在质量够出色毕竟全员超级兵打起来可谓拳拳到肉虚无那给人拍成灰影的能力虽省经费但也极具压迫感不过比较可惜的是由于没有展现其他成员在虚无中的苦难与成长导致显得有些工具人属性但也依然值得一看所以综合后74分,好评,na
四阶段上乘之作角色塑造成功,好评,na
看完只有一个感觉美国大片不进口也行,好评,na
系列承上启下之作必须支持衰败气味明显演员基本二线编导无力感充沛主题和故事线其实不输但讲故事技巧欠奉一代讲的满堂彩角色跃然而立如今就是暮气沉沉约等于DC中游作品整个项目的气质极度匮乏灵感和激情冬兵是个实惠的演员绿叶当不了鲜花皮尤一力来撑整部戏结果让人更怀念寡姐即便是蕾雅塞杜顶起性张力也一定拉满哨兵换成阿德里安布罗迪会不会更有风格山寨美队跟俄罗斯老爹就是b级片配置缺乏精气神的演员就只能用絮叨的台词来补看来这系列难逃无疾而终的命运了,好评,na
"回归漫威正常水准没有上映前吹的那么厉害但是依旧很好看个人感觉是介于自杀小队和新自杀小队的中间水准漫威粉真的值得一看
模仿大师甚至不配一个体面的退场这就是凯文费奇时代人气低的下场吗
山姆威尔逊看你不认可这个不认可那个的不看看自己烂成啥样了人物塑造没有密探十分之一好还敢自称美队",好评,na
漫威终于长脑子了虽然是边缘英雄但意外拍的很立体,好评,na
真的是越来越喜欢约翰沃克了,好评,na
皮尤这个嗓子我真的女鼓手里还好啊电影涉及的母题很抓我,好评,na
我觉得还行冲着水平的故事加多一星杂牌军VS最强英雄团队集结过程是真的几好看的特别前面从哨兵实验室各杂牌英雄互打到团结脱离再到红卫兵出现冬兵救场还是几好看最好看当属杂牌团打哨兵表现力真的不错后面就不说几个打了血清的红卫兵与冬兵密尉共同推动一块水泥那里最看不下太想表现团队合作反而让这个超人类英雄力量出戏居然一块水泥要这么多人一起推新复联是真名雷霆特攻队是假名所以一直都有个星号,好评,na
太久没看漫威电影了挺开心的,好评,na
25066叶莲娜安抚鲍勃的时候梦回娜塔莎和浩克二代黑寡妇后传但还是想寡姐了对幽灵女改观小人物的困境群像没用的人有的成为了英雄有的成为了反派这次的一指变成黑影是继响指化灰漫威最好的特效了最后的反派是阴暗面的自己也比以往的主题更加深刻还是可以期待下后面的漫威,好评,na
无人宣布对该事件负责人设风格可以笑点感受到了故事低于预期,好评,na
不知道是不是很久没看到好看的漫威电影了觉得还可以啊都是些之前的作品里可能都没啥记忆点的二线英雄还要对上哨兵这么开挂的角色也确实不能指望动作戏了哨兵把人变黑影还是挺有压迫感的尤其是那个小女孩当时真的怀疑是死了不过后面大家都变黑影就知道肯定没死了虽然依然很套路各种既视感但也还好啦回归了插科打诨的调调彩蛋2是神奇4侠希望至少能有这部的水平吧,好评,na
已经是近几年漫威拿出的最好作品了前半部分的角色塑造终于是比较沉下心在做了让人想起复联1第三幕果然是嘴遁如果有更好的呈现方式会让电影再上一个档次,好评,na
A24化的漫改BOSS战设定的困惑孤独的人是可耻的悲催的模仿大师失败者联盟void哨兵VS无敌少侠,好评,na
冬兵好帅啊从美队的时候一直没get到突然真的觉得好帅啊叶莲娜好可爱啊啊啊啊不要加感情线啊啊啊啊要加也和女鹰眼凑一对好么🥺,好评,na
虽然仍没到漫威最好的水平但确实算近几部里最有趣的了动作大场面不多但有哨兵的几场都很有观赏性剧情和人物铺垫也完整不乱可看,好评,na
在拍一种很新的心理健康教育宣传片 巴基迎来了职业生涯高光时刻 哪怕是卸胳膊也很帅 从头帅到尾 狠狠get到了 以及又回到了故事开始的地方,好评,na
"几年前漫展官宣时白眼翻到后脑勺的我应该不会想到这片会成为我近十年来最喜欢的MCU作品

与随便编个故事完成指标结果遭遇大改的MCU其他电影不同主创团队深知角色在故事创作中的优先级为角色量身定做的剧本让角色获得成长并推动故事向前走这使得大部分角色获得了前作未曾拥有的魅力也使得他们作为团队有了更多化学反应让我感动的不只是对角色的经历的共情更多的是故事就应该这么讲",好评,na
BOSS设定有点逆天打是打不过的只能感化他总体而言还行吧冬兵骑着摩托出场这段还是挺嗨的这个黑寡妇20很颓不太喜欢,好评,na
漫威伤痕文学版节奏很好埋的梗多但是不会让人觉得尬连片名都是预埋的梗终于有一部能看得下去的超英电影了救命～预期值不高的话观感应该和我会比较接近,好评,na
有种一开始的感觉,好评,na
中规中矩中带着一丢丢的小惊喜一个人看imax爽到炸另脏脏的哭哭的叶莲娜真的是从头到脚尤其是她的声音都戳中我的XP大爱,好评,na
挺好看的 笑点好多 没想过是这种风格,好评,na
二代美队本该是  +二秒美队 +边缘苏队国语配音说俄队 +二代黑寡妇 +量子支线反派幽灵 +一个神 这么一看对标复联真 新复联阵容还不赖嘛巴基终于不拿破机枪瞎鸡巴突突了回归点点美队2的那股子狠劲主菜吃完了边角料配菜回锅炒一炒味道不错国语配音槽点就是叶莲娜那股子时而老太太时而小学生的声线 真难受,好评,na
几十年过去了Elaine依然这么好看啊永远记得Elaine揣着一兜肉被狗追的镜头,好评,na
"35星根据漫画改编还挺好奇原漫画是怎样的一帮水平挺次的雇佣兵乌合之众误打误撞地走上了超级英雄联盟的道路中间加点笑料有点银河护卫队的路线
新的地方是整部片从一开始就蔓延着丧丧的氛围孤独和虚无哨兵出现后的大段文戏最终点题甚至他的超能力都具有象征意义不过不知道是我神经比较大条还是片子拍得有点浅理智上明白导演想表达什么但情感上不是太能共鸣
另比较喜欢的是塑造了一个不算漂亮体格健壮果敢又带有关怀的主角她圆圆的脸和略微低哑的音色都让我倍感亲切想起之前认识的一个同学",好评,na
355 文戏不错,好评,na
很好很好了大概是复联4后最好的大宇宙变成了内心自我终于不再为了圆场而写故事ps羡慕瓦伦蒂娜内核稳定只要不下牌桌我自有机会,好评,na
"三星半
看完电影后再看关于这部电影的所有剧照都好像出现了灵异事件这不是已经去世了很久的那位吗啊啊啊啊啊啊鬼啊",好评,na
GG NO HEALS fr,好评,na
这里没有死亡只有无尽的痛苦这部把虚无和一体两面设置刻画得太好了虚无世界的层层递进太妙了这才是漫威啊虽然开头一度很无聊但是中后期真的太好看了巴恩斯骑着摩托车出来的时候简直帅呆了荷尔蒙疯狂分泌了帅得我惊呼出声啊啊啊不过真的按照电影打分应该75左右,好评,na
45冷峻冷冽的风格前期的谍战惊悚元素很棒 这次明显注重文戏了终于不再是强情节浮于表面的推进而是深入这些拥有不堪过去反英雄的内心创伤与沉痛的过往挖掘人性与脆弱的一面破碎战损造型叶莲娜演技赋予了这个角色生命呢群戏塑造也不错但幽灵人设就有些透明不够鲜明相较于其他成员小场面打戏设计很出色焚烧炉混战将每个角色的战斗风格和特点表现的很精彩整部电影的打戏都特别加分节奏感很棒高潮直面内心创伤阴霾的戏份场景切换和道具的运用很精巧呢第二个彩蛋真的信息量爆炸ps我是真爱沃克的塑造我的人生首场imax献给漫威 ,好评,na
"漫威在經歷一連串亂搞至今年初的黑人隊長結束之後終於稍微找回水準的一部作品整體節奏明快笑點與嘴炮穿插得宜是那套熟悉的漫威配方雖然打著團隊電影的旗號但真正的主角其實非常明確加上影片控制在二小時時長為了保持節奏緊湊所以犧牲了幾個主要人物的發揮空間比較可惜
不過如果漫威接下來都能維持這種及格以上的完成度與娛樂性那還是有繼續期待的理由",好评,na
"超过预期横向对比漫威这个era这部确实还可以虽然也有点高开中走但整体看下来难得再次从故事中感受到了趣味性
   自杀小队+银河护卫队的模子套的很成功",好评,na
没想到能被最后的团魂时刻给整出眼泪谁能知道前面无聊的水时长片段后面探讨的话题走向居然是这样友情成为支撑你走出人生路上黑暗时刻的力量老套是真的但放在这样的片子里却显得尤为动人,好评,na
别说还挺好看应该命名为复仇者联盟5才对有点难过苏联和俄罗斯人又一次被放在大屏幕上鞭尸,好评,na
还行吧是破碎心灵主人公话疗片换了个超英皮大家有话就说不掖着是好但是部分情节话也太多了美队4都人情分给了3星这我不得给个4星,好评,na
"个人评分7310B
朴实而诚实的MCU电影虽然在创作萎缩的时代下制作和视效还是一如既往的难顶黑与空间的视听元素呈现确实值得肯定但情节的明面短高潮依然拖了后腿但电影还是给出了一个有趣的设问反完主流并直球退潮的超英巨制又该如何生存或许总该直视这群黑历史太多的普通人超级英雄聚焦于他们疲态幼稚唯心却又足够真诚的日常互动这么看来最有趣的部分还是密室逃脱四人八腿向上爬到出口的玩命特技看得很开心哦冬兵救场的终结者式致敬也好看似乎正是结尾捧成新复联但也不是不行的有效依据当然悬而未决的规划与未来也在直球质问着如今的MCU本作写人至上的可贵执行在后期是否也将沦为被消费的创作假象但思来想去我还是愿意为这群有声有色的主角团给个好评",好评,na
